date,player,    rank    ,    total    ,    rp_spent    ,    battles    ,    negotiations    ,      traded_goods      ,    wonder_orbs    ,    activity_points    ,    events    ,     donations     ,     encounters     
4/8/24,Caesar Salad,9657,12222,35326,313,148,680900,105,1898,392,10,80
4/1/24,CVanquish,229,42288,78169,2319,1435,3800000,554,14011,3309,17,63
4/1/24,Niesa,256,41444,58623,3482,961,3500000,1258,14121,3183,22,80
4/1/24,Andres M Leal,465,36887,53273,3284,680,3700000,661,13938,3347,18,80
4/1/24,Chip Finn,529,35757,45372,3952,466,3800000,697,14231,2870,12,73
4/1/24,Guero,553,35458,47081,3050,1562,3500000,573,14337,3109,10,80
4/1/24,Beyondthestars,662,34151,56267,1663,2252,1300000,1021,13489,3166,22,80
4/1/24,Muttley,758,33425,60956,1993,1720,804300,921,13994,3147,23,30
4/1/24,Tinger61,897,32260,42534,3449,453,3300000,548,12942,2993,10,80
4/1/24,Arden,906,32168,59418,2716,472,1800000,581,14421,2965,12,64
4/1/24,SamYou,1101,30736,54255,1925,1738,1100000,642,13430,3055,13,67
4/1/24,Nostrogoth,1229,29968,45789,2892,1329,1100000,636,14376,3140,15,76
4/1/24,DaBear,1783,27133,52392,1281,1856,887200,443,9776,2794,12,51
4/1/24,Krn1,1852,26833,47846,3268,154,375600,550,13561,3170,12,54
4/1/24,Ulmos Mist,1873,26736,38217,3324,495,1300000,604,10432,2767,24,80
4/1/24,ThorNDrJones,2233,25311,47553,1428,1430,888700,443,7215,2993,12,60
4/1/24,Cardinal,2720,23714,31197,1680,1131,1400000,583,13978,3049,12,80
4/1/24,GoliathOne,3105,22605,25965,2018,1504,1100000,680,8346,2564,23,80
4/1/24,CLV. Kelsie.,3774,20913,47006,695,420,249900,730,8463,1935,21,80
4/1/24,ChecoMx,3981,20416,29925,394,2689,731300,398,6688,2647,15,64
4/1/24,BEVO2112,4080,20196,32385,645,1852,993800,481,9430,1770,10,54
4/1/24,Taysacks,4357,19617,21006,2073,549,1600000,411,10624,2681,10,75
4/1/24,sensejus,5252,17967,17104,1424,1111,1400000,388,11097,2730,,
4/1/24,mands,5813,16997,21748,573,1888,1400000,343,6310,1465,17,63
4/1/24,DrowC,5815,16991,26149,1001,1297,485700,410,6610,2175,14,35
4/1/24,shy66,7897,14099,11316,1449,17,850500,866,4818,1825,10,75
4/1/24,Caesar Salad,10423,11294,34461,248,105,493100,94,1243,392,12,79
3/25/24,CVanquish,225,41666,77226,2272,1409,3800000,554,13732,3234,10,66
3/25/24,Niesa,265,40478,57410,3390,954,3400000,1225,14087,3099,18,80
3/25/24,Andres M Leal,468,36208,52349,3216,662,3600000,661,13690,3311,18,80
3/25/24,Chip Finn,551,34773,44601,3867,461,3700000,635,14098,2827,13,76
3/25/24,Guero,577,34533,46234,2993,1524,3400000,543,14299,2937,10,78
3/25/24,Beyondthestars,662,33614,55192,1618,2204,1300000,1021,13315,3101,23,68
3/25/24,Muttley,740,33021,60284,1969,1708,794900,900,13742,3132,21,45
3/25/24,Frenchy724,769,32774,52338,3252,1194,1200000,894,13262,2437,13,53
3/25/24,Arden,911,31615,58735,2679,436,1700000,566,14213,2935,10,74
3/25/24,Tinger61,941,31379,41298,3368,435,3200000,529,12861,2950,11,80
3/25/24,TINY warrior,992,31025,59003,2207,700,1900000,552,6804,3076,20,80
3/25/24,SamYou,1112,30233,53580,1877,1705,1000000,631,13298,3030,11,53
3/25/24,Nostrogoth,1240,29459,44928,2820,1298,1100000,636,14069,3093,15,80
3/25/24,DaBear,1772,26762,51840,1258,1823,863800,443,9629,2734,23,51
3/25/24,Krn1,1851,26422,47241,3198,154,375200,550,13220,3085,12,63
3/25/24,Ulmos Mist,1915,26168,37589,3261,474,1300000,604,10199,2625,21,80
3/25/24,ThorNDrJones,2238,24947,46931,1398,1400,871400,443,7060,2954,12,64
3/25/24,Cardinal,2772,23202,30619,1638,1092,1400000,556,13978,2999,16,77
3/25/24,GoliathOne,3263,21870,25283,1946,1466,1000000,634,8224,2540,,
3/25/24,BEVO2112,4155,19756,31843,631,1811,963500,468,9191,1725,15,69
3/25/24,ChecoMx,4221,19611,29367,380,2619,713300,318,6524,2602,15,57
3/25/24,Taysacks,4492,19084,20114,2017,521,1600000,411,10413,2617,10,75
3/25/24,DrowC,5765,16836,25901,990,1269,485700,410,6466,2175,19,55
3/25/24,mands,5906,16619,21345,570,1824,1300000,336,6207,1447,15,65
3/25/24,shy66,8189,13588,10388,1374,13,807600,866,4800,1792,11,64
3/25/24,Caesar Salad,11433,10222,33655,143,73,318600,60,919,347,13,80
3/18/24,CVanquish,223,41036,76236,2229,1377,3700000,554,13488,3129,16,66
3/18/24,Niesa,277,39574,56353,3291,946,3300000,1195,13876,3006,20,80
3/18/24,Andres M Leal,479,35377,51375,3141,645,3500000,661,13441,3122,16,80
3/18/24,Chip Finn,574,34018,43733,3777,457,3600000,635,13765,2734,12,68
3/18/24,Guero,599,33747,45286,2910,1491,3300000,533,13910,2925,10,75
3/18/24,Beyondthestars,671,32974,54232,1591,2153,1300000,1001,13141,2975,24,68
3/18/24,Muttley,729,32517,59495,1937,1685,792800,880,13562,3057,12,52
3/18/24,Frenchy724,743,32410,51906,3196,1179,1200000,894,13077,2361,13,63
3/18/24,Arden,937,30890,57984,2623,402,1600000,550,13889,2857,17,80
3/18/24,Tinger61,1024,30300,40116,3277,417,3100000,503,12487,2797,11,80
3/18/24,TINY warrior,1044,30169,57959,2125,677,1900000,552,6654,2842,15,60
3/18/24,SamYou,1116,29665,52886,1822,1687,1000000,619,12958,2962,10,52
3/18/24,Nostrogoth,1248,28940,44123,2753,1267,1100000,636,13811,3003,15,70
3/18/24,DaBear,1751,26397,51328,1233,1792,835300,443,9406,2689,10,60
3/18/24,Krn1,1907,25812,46492,3122,147,374800,550,12964,2855,12,63
3/18/24,Ulmos Mist,1947,25666,37000,3204,450,1200000,593,10046,2550,24,80
3/18/24,ThorNDrJones,2254,24486,46207,1367,1362,843200,443,6958,2879,12,63
3/18/24,Cardinal,2843,22623,29917,1582,1066,1400000,527,13718,2941,11,55
3/18/24,GoliathOne,3285,21470,24703,1915,1455,1000000,634,7883,2465,23,80
3/18/24,BEVO2112,4211,19357,31394,619,1751,946100,458,8917,1695,15,61
3/18/24,ChecoMx,4317,19133,28774,372,2556,698300,318,6295,2467,16,52
3/18/24,Taysacks,4596,18571,19424,1952,496,1600000,411,10229,2482,10,74
3/18/24,DrowC,5921,16354,25465,974,1226,475400,390,6318,2055,14,50
3/18/24,mands,6064,16139,20856,564,1757,1300000,327,6059,1393,22,48
3/18/24,shy66,8951,12529,9497,1297,12,745000,796,4357,1631,,
3/18/24,Caesar Salad,12615,9098,32589,56,35,141800,60,558,129,,
3/11/24,CVanquish,220,40476,75353,2179,1352,3600000,554,13214,3114,10,67
3/11/24,Bratpack,251,39641,35726,2525,1144,3900000,1364,12931,7294,10,66
3/11/24,Niesa,284,38727,55188,3198,930,3200000,1175,13498,2994,22,80
3/11/24,Andres M Leal,485,34729,50529,3075,617,3500000,660,13163,3077,14,80
3/11/24,Chip Finn,583,33444,42946,3696,452,3500000,635,13460,2734,12,72
3/11/24,Guero,619,32959,44422,2835,1457,3200000,513,13506,2898,10,76
3/11/24,Beyondthestars,670,32454,53316,1551,2118,1300000,981,13000,2957,21,64
3/11/24,Muttley,732,31937,58625,1890,1656,791500,860,13232,2982,20,51
3/11/24,Frenchy724,751,31792,51217,3134,1154,1200000,864,12794,2316,13,80
3/11/24,Arden,967,30175,57250,2556,369,1500000,535,13538,2791,10,71
3/11/24,TINY warrior,1053,29649,57055,2061,667,1800000,552,6592,2842,15,80
3/11/24,Tinger61,1082,29475,39174,3190,406,3000000,483,12197,2797,,
3/11/24,SamYou,1135,29121,52206,1778,1666,990800,608,12667,2893,11,58
3/11/24,Nostrogoth,1232,28524,43390,2697,1242,1100000,636,13567,2973,16,74
3/11/24,DaBear,1804,25830,50697,1199,1753,803300,413,9210,2659,12,67
3/11/24,Krn1,1897,25476,45860,3047,143,373800,550,12782,2855,12,66
3/11/24,Ulmos Mist,1973,25174,36276,3144,424,1200000,586,9807,2532,24,80
3/11/24,ThorNDrJones,2307,23931,45500,1337,1326,823600,417,6790,2819,12,66
3/11/24,Cardinal,2917,22062,29312,1531,1051,1400000,492,13284,2885,10,50
3/11/24,GoliathOne,3397,20855,23967,1860,1401,1000000,624,7501,2405,24,80
3/11/24,ChecoMx,4278,18912,28386,371,2504,698300,318,6266,2452,19,66
3/11/24,BEVO2112,4315,18848,30731,602,1705,911500,441,8728,1650,22,71
3/11/24,Taysacks,4741,18025,18680,1884,468,1500000,401,9978,2482,10,69
3/11/24,DrowC,5917,16104,25126,957,1187,461200,390,6218,2040,14,55
3/11/24,mands,6171,15728,20444,548,1705,1200000,319,5959,1348,21,52
3/4/24,CVanquish,221,39771,74450,2125,1326,3600000,554,12993,2964,10,65
3/4/24,Bratpack,274,38277,34453,2445,1126,3800000,1328,12478,6970,10,65
3/4/24,Niesa,309,37659,54060,3118,905,3100000,1129,13101,2871,15,80
3/4/24,Andres M Leal,494,34039,49581,3021,584,3400000,651,12879,3034,13,80
3/4/24,Chip Finn,591,32742,42028,3612,445,3400000,635,13156,2644,12,66
3/4/24,Guero,652,32054,43509,2755,1411,3100000,493,13243,2792,,
3/4/24,Beyondthestars,673,31850,52416,1517,2073,1300000,961,12826,2861,24,66
3/4/24,Muttley,742,31357,57865,1848,1632,783300,830,12919,2922,17,48
3/4/24,Frenchy724,784,31047,50453,3065,1115,1200000,824,12611,2269,14,80
3/4/24,Arden,1007,29410,56500,2498,333,1400000,519,13277,2707,10,67
3/4/24,TINY warrior,1057,29112,56116,1983,646,1700000,552,6483,2842,15,80
3/4/24,SamYou,1156,28515,51510,1740,1624,945600,592,12353,2823,16,53
3/4/24,Nostrogoth,1242,27999,42550,2641,1203,1100000,636,13255,2883,15,80
3/4/24,DaBear,1837,25306,50050,1153,1714,762900,413,8891,2569,10,63
3/4/24,Krn1,1913,25001,45147,2979,137,370000,530,12523,2840,12,78
3/4/24,Ulmos Mist,1968,24787,35796,3086,401,1200000,582,9641,2532,24,80
3/4/24,ThorNDrJones,2328,23469,44834,1295,1288,807600,417,6652,2729,,
3/4/24,Cardinal,2992,21518,28631,1480,1030,1400000,473,12940,2805,11,51
3/4/24,GoliathOne,3516,20216,23286,1818,1333,1000000,604,7269,2345,22,80
3/4/24,ChecoMx,4316,18543,27806,363,2431,687800,318,6189,2419,15,64
3/4/24,BEVO2112,4400,18390,30213,600,1636,884900,431,8501,1590,20,68
3/4/24,Taysacks,5004,17260,17887,1825,441,1400000,381,9562,2413,,
3/4/24,DrowC,6040,15664,24668,935,1149,451100,370,6118,1965,14,51
3/4/24,mands,6230,15359,20050,538,1651,1200000,311,5847,1306,21,64
3/4/24,Shadowtiger73,14108,7800,15171,165,233,284600,160,3874,1455,,
2/26/24,CVanquish,215,39183,73504,2071,1301,3500000,554,12765,2931,10,50
2/26/24,Niesa,324,36587,52917,3027,883,2900000,1101,12887,2790,15,80
2/26/24,Bratpack,330,36483,33199,2378,1101,3700000,1231,12282,6382,12,60
2/26/24,Andres M Leal,496,33379,48640,2948,570,3300000,651,12489,2963,18,80
2/26/24,Chip Finn,592,32049,41150,3536,437,3300000,635,12942,2563,12,61
2/26/24,Beyondthestars,675,31298,51570,1485,2028,1300000,941,12722,2801,20,80
2/26/24,Muttley,745,30741,57108,1799,1601,775000,810,12616,2802,17,49
2/26/24,Frenchy724,779,30497,49779,2990,1077,1100000,824,12221,2206,13,73
2/26/24,Arden,1048,28599,55765,2430,303,1400000,498,13045,2596,12,58
2/26/24,TINY warrior,1066,28478,55255,1884,623,1700000,552,5781,2842,,
2/26/24,SamYou,1193,27774,50739,1687,1578,915100,564,12062,2703,15,59
2/26/24,Nostrogoth,1277,27283,41728,2582,1163,1100000,609,12958,2778,15,74
2/26/24,DaBear,1893,24648,49358,1119,1671,727600,383,8790,2479,10,63
2/26/24,Krn1,1960,24375,44477,2891,119,366400,500,12182,2785,12,60
2/26/24,Ulmos Mist,1969,24349,35197,3025,378,1100000,579,9461,2520,20,80
2/26/24,ThorNDrJones,2290,23152,44297,1281,1282,787300,417,6533,2639,12,64
2/26/24,Cardinal,3077,20890,28052,1434,1006,1400000,439,12778,2695,12,56
2/26/24,GoliathOne,3694,19489,22468,1774,1262,943400,594,7032,2240,21,80
2/26/24,ChecoMx,4401,18054,27069,335,2358,680800,318,6024,2347,15,67
2/26/24,BEVO2112,4544,17783,29564,600,1564,845400,407,8077,1530,15,57
2/26/24,DrowC,6118,15265,24113,908,1111,448600,360,5963,1905,15,49
2/26/24,mands,6290,15015,19753,529,1587,1200000,302,5769,1264,24,45
2/19/24,CVanquish,212,38676,72616,2034,1281,3400000,544,12460,2931,,
2/19/24,Niesa,342,35670,51721,2947,857,2800000,1077,12808,2790,,
2/19/24,Bratpack,345,35617,32091,2318,1089,3500000,1215,12193,6382,,
2/19/24,Andres M Leal,509,32648,47710,2869,559,3200000,631,12226,2963,,
2/19/24,Chip Finn,603,31489,40349,3468,429,3300000,635,12590,2563,,
2/19/24,Beyondthestars,706,30595,50309,1448,1976,1200000,911,12284,2801,,
2/19/24,Muttley,744,30337,56453,1764,1579,775000,790,12359,2802,,
2/19/24,Frenchy724,785,30054,49118,2929,1049,1100000,824,11900,2206,,
2/19/24,Arden,1063,28111,55173,2374,288,1300000,486,12712,2596,,
2/19/24,SamYou,1207,27353,49974,1655,1545,901600,555,11782,2703,,
2/19/24,Nostrogoth,1302,26786,40916,2522,1131,1100000,600,12605,2778,,
2/19/24,DaBear,1897,24287,48742,1087,1635,706400,383,8506,2479,,
2/19/24,Krn1,1959,24039,43857,2822,119,362100,500,11837,2785,,
2/19/24,Ulmos Mist,1998,23916,34667,2967,355,1100000,570,9279,2520,,
2/19/24,ThorNDrJones,2298,22790,43562,1251,1244,776100,417,6327,2639,,
2/19/24,Cardinal,3143,20478,27440,1396,985,1300000,421,12657,2695,,
2/19/24,GoliathOne,3899,18825,21704,1716,1209,914500,562,6697,2240,,
2/19/24,ChecoMx,4470,17703,26526,313,2291,671000,318,5840,2347,,
2/19/24,BEVO2112,4654,17330,28977,600,1507,823000,384,7761,1530,,
2/19/24,DrowC,6173,14990,23683,893,1076,448600,350,5794,1905,,
2/19/24,mands,6395,14693,19393,510,1560,1200000,293,5524,1264,,
2/11/24,CVanquish,220,37794,71700,1992,1251,3400000,493,12237,2887,,
2/11/24,Niesa,374,34355,50405,2836,834,2600000,1042,12213,2692,,
2/11/24,Bratpack,381,34268,30911,2252,1075,3400000,1111,11851,6312,,
2/11/24,Andres M Leal,538,31673,46687,2791,547,3100000,569,11995,2927,,
2/11/24,Beyondthestars,735,29886,49172,1415,1930,1200000,891,11817,2736,,
2/11/24,Muttley,749,29793,55595,1728,1558,768300,760,12070,2778,,
2/11/24,Frenchy724,816,29231,48399,2859,1015,1100000,769,11606,2161,,
2/11/24,Arden,1098,27495,54471,2318,274,1200000,464,12391,2575,,
2/11/24,SamYou,1224,26788,49230,1614,1513,883400,526,11476,2682,,
2/11/24,Nostrogoth,1392,25956,40040,2470,1102,1000000,529,12348,2755,,
2/11/24,DaBear,1901,23880,48152,1065,1582,677700,383,8312,2446,,
2/11/24,Krn1,2019,23473,43238,2754,111,362100,460,11627,2746,,
2/11/24,ThorNDrJones,2347,22258,42814,1210,1209,770200,387,6230,2618,,
2/11/24,Cardinal,3247,19891,26760,1346,962,1300000,396,12134,2669,,
2/11/24,GoliathOne,4118,18076,20760,1655,1159,866800,535,6345,2215,,
2/11/24,ChecoMx,4481,17400,26060,305,2256,658500,318,5689,2287,,
2/11/24,BEVO2112,4728,16922,28462,373,594,797700,373,7553,1499,,
2/11/24,DrowC,6215,14698,23325,878,1040,442500,340,5675,1878,,
2/11/24,mands,6469,14377,18994,502,1522,1100000,281,5381,1258,,
2/11/24,Ulmos Mist,,,,,,,,,,,
2/6/24,CVanquish,222,37207,70820,1943,1226,3300000,493,12017,2818,,
2/6/24,Niesa,392,33485,49342,2754,815,2500000,1007,11894,2689,,
2/6/24,Bratpack,414,33135,29750,2190,1048,3300000,1096,11422,5967,,
2/6/24,Andres M Leal,556,31051,45792,2743,528,3100000,569,11849,2810,,
2/6/24,Beyondthestars,758,29253,48357,1387,1885,1200000,861,11671,2625,,
2/6/24,Muttley,761,29234,54844,1684,1515,759000,740,11860,2721,,
2/6/24,Frenchy724,821,28755,47744,2792,986,1000000,769,11477,2101,,
2/6/24,Arden,1099,27033,53903,2259,269,1200000,455,12169,2512,,
2/6/24,SamYou,1228,26317,48507,1567,1478,872900,526,11179,2607,,
2/6/24,Nostrogoth,1410,25433,39304,2419,1065,1000000,529,12134,2665,,
2/6/24,DaBear,1902,23495,47537,1043,1547,661900,383,8151,2377,,
2/6/24,Krn1,2015,23089,42666,2681,108,354900,460,11423,2692,,
2/6/24,Ulmos Mist,2150,22573,33610,2844,309,1000000,499,8989,2277,,
